SignalRecordInator saved data
note:Some example data, two channels with time.
numChannels: 2
Channels: t, AI0, AI1,
SamplingFrequency: 1000
0.731000,-0.429876,-1.698846
0.732000,-0.416058,-1.691608
0.733000,-0.396976,-1.682396
0.734000,-0.387764,-1.673842
0.735000,-0.349599,-1.666932
0.736000,-0.349599,-1.658378
0.737000,-0.327885,-1.649166
0.738000,-0.334136,-1.639954
0.739000,-0.318015,-1.633374
0.740000,-0.277877,-1.625478
0.741000,-0.284786,-1.616595
0.742000,-0.251556,-1.606725
0.743000,-0.243331,-1.600803
0.744000,-0.236751,-1.592577
0.745000,-0.222275,-1.582378
0.746000,-0.217340,-1.573166
0.747000,-0.200232,-1.565928
0.748000,-0.179176,-1.557045
0.749000,-0.151539,-1.548491
0.750000,-0.148249,-1.540924
0.751000,-0.136405,-1.532699
0.752000,-0.112388,-1.524473
0.753000,-0.099886,-1.516248
0.754000,-0.098570,-1.508023
0.755000,-0.071591,-1.499798
0.756000,-0.065669,-1.491244
0.757000,-0.044613,-1.483019
0.758000,-0.026189,-1.474794
0.759000,-0.019609,-1.466569
0.760000,0.001119,-1.458344
0.761000,0.006054,-1.448473
0.762000,0.045205,-1.440577
0.763000,0.033690,-1.432023
0.764000,0.054088,-1.424127
0.765000,0.064945,-1.415902
0.766000,0.087647,-1.408006
0.767000,0.104426,-1.398465
0.768000,0.129759,-1.389911
0.769000,0.123508,-1.383331
0.770000,0.152460,-1.375105
0.771000,0.132062,-1.365893
0.772000,0.171871,-1.357339
0.773000,0.199508,-1.350759
0.774000,0.206746,-1.342205
0.775000,0.228460,-1.332993
0.776000,0.227802,-1.324439
0.777000,0.256754,-1.316872
0.778000,0.267612,-1.307659
0.779000,0.296564,-1.298447
0.780000,0.276824,-1.290551
0.781000,0.315317,-1.283971
0.782000,0.338676,-1.275088
0.783000,0.347230,-1.266205
0.784000,0.352823,-1.258309
0.785000,0.369932,-1.250084
0.786000,0.369932,-1.240872
0.787000,0.397568,-1.231988
0.788000,0.415334,-1.225079
0.789000,0.401845,-1.215867
0.790000,0.416321,-1.207971
0.791000,0.440338,-1.199417
0.792000,0.466988,-1.191521
0.793000,0.462711,-1.182309
0.794000,0.470278,-1.173097
0.795000,0.474555,-1.164872
0.796000,0.521602,-1.157633
0.797000,0.539698,-1.148750
0.798000,0.543317,-1.140196
0.799000,0.534762,-1.133287
0.800000,0.563715,-1.124733
0.801000,0.545949,-1.115521
0.802000,0.575230,-1.107625
0.803000,0.594641,-1.099729
0.804000,0.579178,-1.090846
0.805000,0.610433,-1.082292
0.806000,0.628858,-1.073079
0.807000,0.638728,-1.066170
0.808000,0.658468,-1.057287
0.809000,0.655836,-1.049062
0.810000,0.662416,-1.039850
0.811000,0.698606,-1.031954
0.812000,0.705186,-1.022742
0.813000,0.680840,-1.014517
0.814000,0.675905,-1.006621
0.815000,0.711766,-0.998724
0.816000,0.716701,-0.989841
0.817000,0.749273,-0.981287
0.818000,0.741048,-0.974378
0.819000,0.735126,-0.965495
0.820000,0.777567,-0.956612
0.821000,0.764736,-0.948387
0.822000,0.757827,-0.940491
0.823000,0.780857,-0.932266
0.824000,0.799281,-0.923382
0.825000,0.804216,-0.914828
0.826000,0.809480,-0.907261
0.827000,0.814416,-0.898378
0.828000,0.822641,-0.889166
0.829000,0.835143,-0.880941
0.830000,0.842381,-0.872716
0.831000,0.847974,-0.863833
0.832000,0.860805,-0.854950
0.833000,0.828563,-0.848370
0.834000,0.842052,-0.840144
0.835000,0.886467,-0.831261
0.836000,0.876926,-0.822707
0.837000,0.868701,-0.815469
